Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 1000 us
Line Rate: 889 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第605组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第606组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第607组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第608组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第609组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第610组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第611组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第612组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第613组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第614组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第615组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第616组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第617组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第618组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第619组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第620组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第621组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第622组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第623组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第624组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第625组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第626组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第627组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第628组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第629组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第630组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第631组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第632组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第633组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第634组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第635组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第636组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第637组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第638组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第639组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第640组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第641组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第642组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第643组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第644组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第645组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第646组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第647组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第648组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第649组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第650组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第651组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第652组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第653组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第654组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第655组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第656组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第657组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第658组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第659组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第660组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第661组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第662组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第663组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第664组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第665组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第666组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第667组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第668组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第669组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第670组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第671组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第672组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第673组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第674组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第675组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第676组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第677组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第678组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第679组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第680组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第681组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第682组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第683组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第684组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第685组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第686组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第687组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第688组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第689组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第690组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第691组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第692组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第693组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 3869.450
第694组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 3873.364
第695组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 3885.794
第696组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 3877.552
第697组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.295, 3896.962
第698组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 3975.662
第699组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 4364.639
第700组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 5069.254
第701组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 5535.882
第702组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 5562.809
第703组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 5562.141
第704组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 5575.842
第705组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 5566.542
第706组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 5707.376
第707组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 6164.348
第708组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 7744.996
第709组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 9145.002
第710组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 9478.907
第711组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 9512.837
第712组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 9489.108
第713组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 9514.440
第714组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 9771.869
第715组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 12108.419
第716组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 17065.181
第717组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 22876.068
第718组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 24357.741
第719组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 24423.624
第720组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 24253.086
第721组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 24226.864
第722组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 26033.852
第723组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 37033.360
第724组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 56404.863
第725组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 63608.064
第726组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 64599.434
第727组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 64691.101
第728组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 64593.402
第729组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 64500.976
第730组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 66026.929
第731组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.295, 73000.822
第732组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.433, 3826.022
02, 1543.297, 71337.960
第733组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.433, 3892.387
02, 1543.298, 69661.894
第734组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.433, 3923.697
02, 1543.299, 69143.206
第735组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.435, 3913.227
02, 1543.299, 69092.262
第736组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 3989.997
02, 1543.299, 69076.615
第737组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.427, 3953.796
02, 1543.299, 69081.468
第738组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.431, 3969.986
02, 1543.299, 69047.211
第739组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.433, 3995.666
02, 1543.300, 68339.384
第740组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.428, 4233.128
02, 1543.192, 79435.014
03, 1543.308, 66548.687
第741组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4546.942
02, 1543.192, 78446.370
03, 1543.345, 65884.022
第742组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4461.032
02, 1543.192, 78099.836
03, 1543.345, 65884.022
第743组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.434, 4596.885
02, 1543.192, 78085.650
03, 1543.345, 65884.022
第744组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.434, 4553.150
02, 1543.192, 78088.800
03, 1543.345, 65884.022
第745组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4653.398
02, 1543.192, 78076.205
03, 1543.345, 65884.022
第746组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4616.068
02, 1543.192, 78079.352
03, 1543.345, 65884.022
第747组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4685.712
02, 1543.192, 77814.841
03, 1543.345, 65884.022
第748组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5160.526
02, 1543.192, 76675.853
03, 1543.345, 65884.022
第749组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5688.437
02, 1543.192, 75436.973
03, 1543.345, 65884.022
第750组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5597.061
02, 1543.192, 75036.923
03, 1543.345, 65884.022
第751组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5674.339
02, 1543.192, 75032.161
03, 1543.345, 65884.022
第752组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5743.405
02, 1543.192, 75025.207
03, 1543.345, 65884.022
第753组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5688.905
02, 1543.192, 75036.557
03, 1543.345, 65884.022
第754组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5718.758
02, 1543.192, 75024.475
03, 1543.345, 65884.022
第755组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5790.682
02, 1543.192, 74712.155
03, 1543.345, 65884.022
第756组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 6399.331
02, 1543.191, 73730.757
03, 1543.345, 65884.022
第757组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 6985.651
02, 1543.191, 72762.029
03, 1543.345, 65884.022
第758组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6831.238
02, 1543.191, 72337.566
03, 1543.345, 65884.022
第759组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 6990.292
02, 1543.191, 72307.667
03, 1543.345, 65884.022
第760组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6854.549
02, 1543.191, 72310.285
03, 1543.345, 65884.022
第761组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7086.151
02, 1543.191, 72302.956
03, 1543.345, 65884.022
第762组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7059.421
02, 1543.191, 72308.976
03, 1543.345, 65884.022
04, 1545.679, 3855.051
第763组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6912.634
02, 1543.191, 72168.065
03, 1543.345, 65884.022
第764组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7571.773
02, 1543.190, 71543.055
03, 1543.345, 65884.022
04, 1545.692, 3901.793
第765组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7830.267
02, 1543.190, 70972.556
03, 1543.345, 65884.022
04, 1545.684, 3900.497
第766组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4082.287
02, 1542.433, 7951.879
03, 1543.190, 70658.192
04, 1543.345, 65884.022
05, 1545.687, 3930.634
第767组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.928, 4058.341
02, 1542.433, 7733.995
03, 1543.190, 70624.375
04, 1543.345, 65884.022
05, 1545.692, 3966.531
第768组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.928, 4052.681
02, 1542.433, 8003.397
03, 1543.190, 70637.884
04, 1543.345, 65884.022
05, 1545.688, 3962.116
第769组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4040.363
02, 1542.433, 8022.986
03, 1543.190, 70638.518
04, 1543.345, 65884.022
05, 1545.687, 3969.710
第770组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.932, 4060.847
02, 1542.432, 8199.452
03, 1543.190, 70625.851
04, 1543.345, 65884.022
05, 1545.689, 3931.692
第771组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.927, 4087.060
02, 1542.432, 8093.968
03, 1543.190, 70416.561
04, 1543.345, 65884.022
05, 1545.683, 3945.582
第772组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.927, 4077.111
02, 1542.433, 8328.832
03, 1543.189, 70191.557
04, 1543.345, 65884.022
05, 1545.683, 3993.515
第773组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4105.081
02, 1542.432, 8634.233
03, 1543.189, 70085.357
04, 1543.345, 65884.022
05, 1545.683, 3998.466
第774组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.928, 4095.449
02, 1542.434, 7945.712
03, 1543.189, 70056.350
04, 1543.345, 65884.022
05, 1545.682, 3976.808
第775组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.928, 4083.352
02, 1542.432, 8581.252
03, 1543.189, 70080.253
04, 1543.345, 65884.022
05, 1545.690, 4018.778
第776组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4104.257
02, 1542.433, 8343.859
03, 1543.189, 70073.388
04, 1543.345, 65884.022
05, 1545.686, 4020.690
第777组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4131.820
02, 1542.432, 8714.640
03, 1543.189, 70074.564
04, 1543.345, 65884.022
05, 1545.682, 3961.574
第778组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4100.736
02, 1542.433, 8333.307
03, 1543.189, 70066.725
04, 1543.345, 65884.022
05, 1545.688, 4002.162
第779组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4103.523
02, 1542.433, 8323.818
03, 1543.189, 70108.761
04, 1543.345, 65884.022
05, 1545.686, 4004.620
第780组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4104.748
02, 1542.433, 8494.956
03, 1543.189, 70268.631
04, 1543.345, 65884.022
05, 1545.682, 3955.516
第781组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.927, 4093.260
02, 1542.434, 7824.183
03, 1543.190, 70503.239
04, 1543.345, 65884.022
05, 1545.685, 3928.008
第782组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4079.834
02, 1542.433, 7946.526
03, 1543.190, 70560.115
04, 1543.345, 65884.022
05, 1545.687, 3944.102
第783组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.927, 4056.839
02, 1542.433, 7924.409
03, 1543.190, 70562.834
04, 1543.345, 65884.022
05, 1545.687, 3968.497
第784组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4077.649
02, 1542.432, 8169.002
03, 1543.190, 70565.344
04, 1543.345, 65884.022
05, 1545.686, 3926.900
第785组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 8130.613
02, 1543.190, 70570.787
03, 1543.345, 65884.022
04, 1545.686, 3948.514
第786组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.927, 4052.193
02, 1542.433, 7787.242
03, 1543.190, 70788.511
04, 1543.345, 65884.022
05, 1545.688, 3919.141
第787组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7482.099
02, 1543.190, 71277.543
03, 1543.345, 65884.022
04, 1545.684, 3884.873
第788组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7186.109
02, 1543.191, 71841.817
03, 1543.345, 65884.022
04, 1545.680, 3827.553
第789组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.435, 6714.098
02, 1543.191, 71917.697
03, 1543.345, 65884.022
第790组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7125.984
02, 1543.191, 71917.448
03, 1543.345, 65884.022
第791组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7099.461
02, 1543.191, 71922.683
03, 1543.345, 65884.022
04, 1545.678, 3817.399
第792组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7230.637
02, 1543.191, 71917.448
03, 1543.345, 65884.022
04, 1545.685, 3827.594
第793组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7143.754
02, 1543.191, 71967.440
03, 1543.345, 65884.022
第794组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.434, 6891.940
02, 1543.191, 72245.087
03, 1543.345, 65884.022
第795组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6626.791
02, 1543.191, 72878.443
03, 1543.345, 65884.022
第796组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6100.471
02, 1543.191, 73799.804
03, 1543.345, 65884.022
第797组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.434, 5837.384
02, 1543.191, 74130.760
03, 1543.345, 65884.022
第798组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.434, 5947.197
02, 1543.191, 74142.256
03, 1543.345, 65884.022
第799组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6012.633
02, 1543.191, 74150.148
03, 1543.345, 65884.022
第800组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6087.980
02, 1543.191, 74120.263
03, 1543.345, 65884.022
第801组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6073.439
02, 1543.191, 74141.927
03, 1543.345, 65884.022
第802组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5731.094
02, 1543.192, 74609.226
03, 1543.345, 65884.022
第803组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5453.290
02, 1543.192, 75539.087
03, 1543.345, 65884.022
第804组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5099.937
02, 1543.192, 76453.426
03, 1543.345, 65884.022
第805组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4835.091
02, 1543.192, 76765.852
03, 1543.345, 65884.022
第806组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5010.434
02, 1543.192, 76732.158
03, 1543.345, 65884.022
第807组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4995.554
02, 1543.192, 76742.926
03, 1543.345, 65884.022
第808组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5049.860
02, 1543.192, 76727.228
03, 1543.345, 65884.022
第809组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4982.720
02, 1543.192, 76833.641
03, 1543.345, 65884.022
第810组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4741.016
02, 1543.192, 77429.777
03, 1543.345, 65884.022
第811组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4496.195
02, 1543.192, 78385.833
03, 1543.345, 65884.022
第812组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
